# Title : in-situ files catalog
# Description : catalog of available in-situ files
# Project : Copernicus Marine In Situ TAC
# Format : 1.4
# Date of update : 2021-02-08T19:15:41Z
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201606/GL_PR_CT_OYTJ_201606.nc,56.03270,58.47280,6.21220,10.09330,2016-06-25T01:52:48Z,2016-06-30T20:35:00Z,Unknown institution,2019-06-26T12:02:59Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES DOX1 TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201607/GL_PR_CT_LINW_201607.nc,57.64370,59.62620,8.06800,11.39150,2016-07-01T11:13:48Z,2016-07-07T08:10:48Z,Unknown institution,2019-07-29T12:14:19Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201607/GL_PR_CT_OHLV_201607.nc,55.74970,55.74970,15.30230,15.30230,2016-07-25T18:42:00Z,2016-07-25T18:42:00Z,Unknown institution,2019-12-11T12:08:45Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOXY
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201607/GL_PR_CT_OYTJ_201607.nc,56.14980,58.67180,9.64780,12.20480,2016-07-01T01:55:48Z,2016-07-04T20:10:12Z,Unknown institution,2019-05-11T13:51:45Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201608/GL_PR_CT_DBFH_201608.nc,54.84920,57.48780,4.61100,9.30480,2016-08-18T09:46:48Z,2016-08-31T05:58:12Z,Unknown institution,2019-05-11T11:08:46Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201608/GL_PR_CT_DBKR_201608.nc,54.11020,55.46620,10.44920,15.98520,2016-08-02T07:33:00Z,2016-08-12T01:23:00Z,Unknown institution,2019-05-11T11:14:39Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP DOX1 PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201608/GL_PR_CT_EIGB_201608.nc,49.00030,60.00080,-7.99900,8.24930,2016-08-04T15:15:00Z,2016-08-31T15:47:00Z,Irish Shipping Ltd (Dublin),2020-01-09T12:01:28Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201608/GL_PR_CT_LINW_201608.nc,57.64150,59.70650,8.76400,11.39230,2016-08-11T05:57:00Z,2016-08-24T11:55:12Z,Unknown institution,2019-07-29T12:14:15Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201608/GL_PR_CT_OHLV_201608.nc,54.97120,65.38400,10.50450,28.43330,2016-08-01T12:28:48Z,2016-08-28T07:06:00Z,Unknown institution,2019-07-29T12:16:43Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201608/GL_PR_CT_OYTJ_201608.nc,51.61650,57.85020,-1.37220,10.35370,2016-08-02T15:31:48Z,2016-08-18T13:26:00Z,Unknown institution,2019-05-11T13:51:44Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201609/GL_PR_CT_EIGB_201609.nc,53.84820,56.14620,-9.39550,14.28220,2016-09-01T06:00:00Z,2016-09-30T17:55:12Z,Irish Shipping Ltd (Dublin),2020-01-09T12:05:13Z,R,DC_REFERENCE DATA_MODE DIRECTION DEPH PRES TEMP PSAL DOX2
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201609/GL_PR_CT_LINW_201609.nc,57.64280,59.81830,7.77170,11.39230,2016-09-14T05:37:12Z,2016-09-30T13:25:12Z,Unknown institution,2019-07-29T12:14:16Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201610/GL_PR_CT_LINW_201610.nc,57.64330,59.59130,8.06700,10.76030,2016-10-01T07:34:48Z,2016-10-08T09:07:12Z,Unknown institution,2019-07-29T12:14:16Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201611/GL_PR_CT_DBFH_201611.nc,54.21500,55.24750,10.17330,15.02470,2016-11-09T11:21:00Z,2016-11-24T15:27:00Z,Unknown institution,2019-05-11T11:08:47Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201611/GL_PR_CT_DBKR_201611.nc,54.10920,55.46680,10.45030,15.98330,2016-11-02T10:33:00Z,2016-11-13T17:03:00Z,Unknown institution,2019-05-11T11:14:40Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP DOX1 PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201611/GL_PR_CT_EIGB_201611.nc,53.67350,55.76670,4.00170,8.38180,2016-11-02T13:12:00Z,2016-11-08T07:00:00Z,Irish Shipping Ltd (Dublin),2020-01-09T12:05:13Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201611/GL_PR_CT_LINW_201611.nc,57.64320,59.70670,8.06750,11.39250,2016-11-10T08:49:00Z,2016-11-28T09:54:00Z,Unknown institution,2019-07-29T12:14:16Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201611/GL_PR_CT_OYTJ_201611.nc,54.61830,56.36320,13.07920,18.46370,2016-11-01T15:37:48Z,2016-11-17T08:46:12Z,Unknown institution,2019-05-11T13:51:45Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201612/GL_PR_CT_DBFH_201612.nc,53.71680,55.86470,3.43150,8.25870,2016-12-02T08:58:00Z,2016-12-15T14:41:00Z,Unknown institution,2019-05-11T11:09:36Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201612/GL_PR_CT_DBFP_201612.nc,54.06930,58.21150,4.42400,18.53550,2016-12-02T07:42:00Z,2016-12-18T10:55:12Z,Germany (Unknown),2019-05-11T11:12:03Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201612/GL_PR_CT_LINW_201612.nc,57.64430,59.59120,8.06700,10.75980,2016-12-05T08:33:00Z,2016-12-10T08:33:00Z,Unknown institution,2019-07-29T12:14:16Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
